"lect_nr_provincia"	"lect_nr_municipio"	"lect_nr_estacion"	"lect_nr_estacion_long"	"lect_nr_magnitud"	"lect_tx_punto_muestreo"	"lect_nr_lectura"	"lect_cd_verificada"	"lect_dt_timestamp"
28	79	60	28079060	12	"28079060_12_8"	3.000	"V"	"2026-08-25 17:00:00"
28	79	60	28079060	10	"28079060_10_47"	9.000	"V"	"2026-08-25 17:00:00"
28	79	59	28079059	8	"28079059_8_8"	3.000	"V"	"2026-08-25 17:00:00"
28	79	59	28079059	7	"28079059_7_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	59	28079059	14	"28079059_14_6"	98.000	"V"	"2026-08-25 17:00:00"
28	79	59	28079059	12	"28079059_12_8"	5.000	"V"	"2026-08-25 17:00:00"
28	79	58	28079058	8	"28079058_8_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	58	28079058	7	"28079058_7_8"	0.000	"V"	"2026-08-25 17:00:00"
28	79	58	28079058	14	"28079058_14_6"	100.000	"V"	"2026-08-25 17:00:00"
28	79	58	28079058	12	"28079058_12_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	57	28079057	9	"28079057_9_A"	0.000	"V"	"2026-08-25 17:00:00"
28	79	57	28079057	8	"28079057_8_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	57	28079057	7	"28079057_7_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	57	28079057	12	"28079057_12_8"	3.000	"V"	"2026-08-25 17:00:00"
28	79	57	28079057	10	"28079057_10_47"	0.000	"V"	"2026-08-25 17:00:00"
28	79	56	28079056	9	"28079056_9_47"	9.000	"V"	"2026-08-25 17:00:00"
28	79	56	28079056	8	"28079056_8_8"	8.000	"V"	"2026-08-25 17:00:00"
28	79	56	28079056	7	"28079056_7_8"	4.000	"V"	"2026-08-25 17:00:00"
28	79	56	28079056	6	"28079056_6_48"	0.100	"V"	"2026-08-25 17:00:00"
28	79	56	28079056	12	"28079056_12_8"	14.000	"V"	"2026-08-25 17:00:00"
28	79	56	28079056	10	"28079056_10_47"	28.000	"V"	"2026-08-25 17:00:00"
28	79	54	28079054	9	"28079054_9_A"	8.000	"V"	"2026-08-25 17:00:00"
28	79	54	28079054	8	"28079054_8_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	54	28079054	7	"28079054_7_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	54	28079054	14	"28079054_14_6"	96.000	"V"	"2026-08-25 17:00:00"
28	79	54	28079054	12	"28079054_12_8"	3.000	"V"	"2026-08-25 17:00:00"
28	79	54	28079054	10	"28079054_10_A"	17.000	"V"	"2026-08-25 17:00:00"
28	79	50	28079050	9	"28079050_9_47"	0.000	"V"	"2026-08-25 17:00:00"
28	79	50	28079050	8	"28079050_8_8"	6.000	"V"	"2026-08-25 17:00:00"
28	79	50	28079050	7	"28079050_7_8"	3.000	"V"	"2026-08-25 17:00:00"
28	79	50	28079050	12	"28079050_12_8"	10.000	"V"	"2026-08-25 17:00:00"
28	79	50	28079050	10	"28079050_10_47"	0.000	"V"	"2026-08-25 17:00:00"
28	79	49	28079049	8	"28079049_8_8"	2.000	"V"	"2026-08-25 17:00:00"
28	79	49	28079049	7	"28079049_7_8"	0.000	"V"	"2026-08-25 17:00:00"
28	79	49	28079049	14	"28079049_14_6"	95.000	"V"	"2026-08-25 17:00:00"
28	79	49	28079049	12	"28079049_12_8"	3.000	"V"	"2026-08-25 17:00:00"
28	79	48	28079048	9	"28079048_9_47"	7.000	"V"	"2026-08-25 17:00:00"
28	79	48	28079048	8	"28079048_8_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	48	28079048	7	"28079048_7_8"	0.000	"V"	"2026-08-25 17:00:00"
28	79	48	28079048	12	"28079048_12_8"	1.000	"V"	"2026-08-25 17:00:00"
28	79	48	28079048	10	"28079048_10_47"	17.000	"V"	"2026-08-25 17:00:00"
28	79	47	28079047	9	"28079047_9_47"	0.000	"N"	"2026-08-25 17:00:00"
28	79	47	28079047	8	"28079047_8_8"	3.000	"V"	"2026-08-25 17:00:00"
